v_mean,v_min,v_max,v_std,c_mean,c_min,c_std,temp_mean,temp_max,temp_std,power_mean,power_std,dv_dt_mean,dv_dt_std,discharge_time,charge_throughput,energy,n_samples,battery_id,cycle_idx,Capacity,ambient_temperature,SoH,RUL,Degraded,capacity_so_far,soh_so_far,fade_rate_recent
3.5566107947817986,2.6237674644021887,4.187438187636325,0.23067449635182954,-1.873239184822504,-2.01719076462715,0.51045002675325,31.894456524691385,38.16526203587147,3.4364659000230526,-6.692889079102512,1.8679565791283868,-0.000256958239967436,0.0013717397892033822,3511.594,6590.73907471066,23517.43554166957,188,B0005,23,1.8251136435078368,24,0.9831004632950898,102,0,1.8251136435078368,0.9831004632950898,-0.004467203757646576
3.5586742170266272,2.5010798299873738,4.18774138117799,0.2384585859277787,-1.9139593751505897,-2.016114862565665,0.4336815885962881,31.78039681801023,38.27549578575718,3.444949444530768,-6.832187941982921,1.6049551096221768,-0.00028114913311546913,0.0015931568158257376,3431.9370000000054,6592.218831689667,23500.51427452866,184,B0005,24,1.825581504220376,24,0.9833524772367372,101,0,1.825581504220376,0.9833524772367372,0.004288898142508701
3.564103182686904,2.68499881852498,4.188261122540052,0.22371289710668404,-1.9030532722310995,-2.016863630474281,0.45609178373993275,31.688747146342205,37.98216079918311,3.4231952488727075,-6.801945660272701,1.678234677778084,-0.000262107783665243,0.0013135380838613432,3431.125,6550.683628921637,23382.94748666633,184,B0005,25,1.814031127508391,24,0.977130847840027,100,0,1.814031127508391,0.977130847840027,0.006677236755050631
3.559588063594272,2.547109116468133,4.187338767288234,0.23399060506233524,-1.9134590742247914,-2.024643671910137,0.434873129767018,31.596747992569153,38.11100191887773,3.461139819499428,-6.830238772409109,1.6074294405747613,-0.00027694899503227023,0.0015283934647761478,3412.406,6553.468385267779,23361.993893375595,183,B0005,26,1.8147691941158937,24,0.9775284086310274,99,0,1.8147691941158937,0.9775284086310274,0.004281645446400218
3.556833231052199,2.471314764334132,4.187560306288175,0.23947202414141244,-1.9136209099025532,-2.017291134571006,0.43491395027052004,31.565586498787077,38.18831137948753,3.480274215150429,-6.826476707515011,1.6092351956953883,-0.0002781310567291583,0.001678492934332782,3410.688,6550.408728154328,23335.84903899018,183,B0005,27,1.813969388710352,24,0.9770975921350077,98,0,1.813969388710352,0.9770975921350077,0.002362271773454383
3.5624410850948944,2.6613903306108773,4.18805176248713,0.2246938172828495,-1.9025819745719061,-2.01713712589233,0.4573564287414882,31.59124667045208,37.99854111908584,3.4551730825084275,-6.796372886195717,1.682675352251738,-0.0002602919689121664,0.0013792465245130836,3410.718,6510.091043253855,23225.60473537145,183,B0005,28,1.802765665167823,24,0.9710626880376819,97,0,1.802765665167823,0.9710626880376819,0.004469595668002757
3.5591407106855666,2.541762355407921,4.187667484260542,0.2337381121665522,-1.9130621638638965,-2.015946028510057,0.4362089113558066,31.603485399391182,38.194201649765226,3.482581932796347,-6.826795617431461,1.6120963146546905,-0.00027387334914997504,0.001572989123942321,3392.719,6514.825338389979,23217.87333543587,182,B0005,29,1.804077040117352,24,0.9717690623092357,96,0,1.804077040117352,0.9717690623092357,0.004300892820604796
3.5573161327793144,2.628919415830567,4.2010701773378685,0.2244802327371113,-1.920618117118412,-2.0167372379007014,0.4205282536761078,31.91556385491565,38.45796400011448,3.5076959837591097,-6.8573716448522575,1.5563468609692455,-0.00027024801120650594,0.0017750836457770059,3470.672,6676.343311605006,23837.125830342833,371,B0005,30,1.8518025516704488,24,0.9974764875349149,95,0,1.8518025516704488,0.9974764875349149,-0.007554284832411584
3.561870782772737,2.6312552691827045,4.1996223345495824,0.22326557144507364,-1.9298830859597569,-2.0183057226929555,0.399294272689169,32.081128118597164,38.49126351534004,3.3915014198167084,-6.895422283391081,1.4846705344841151,-0.00027088870065494313,0.0018047541621364763,3414.109,6600.285870494814,23582.699108588295,365,B0005,31,1.8307038456739428,24,0.9861116348782738,94,0,1.8307038456739428,0.9861116348782738,-0.003186930311609837
3.5617586337260088,2.654880745360911,4.199853323702163,0.22104596048351946,-1.9293005284805407,-2.016579511976592,0.4002852377219257,31.849792632896243,38.31473393357882,3.3803301579998144,-6.891891638669618,1.4870783035747726,-0.00026594013806794064,0.0017760015898705258,3395.219,6561.473838505131,23439.19089969692,363,B0005,32,1.8199041089501269,24,0.9802943389447217,93,0,1.8199041089501269,0.9802943389447217,-0.001186944047954963
3.5597307651083123,2.6749688422803803,4.199103467081427,0.21897224844365457,-1.923330987770314,-2.0193879194408373,0.4135159697940359,31.465690433362017,37.861934640176806,3.4164302187519273,-6.866690537238895,1.5308691303988262,-0.0002594524027533797,0.001761679463506234,3386.0,6523.253526460361,23289.36617938697,362,B0005,33,1.809307963702852,24,0.9745867078945716,92,0,1.809307963702852,0.9745867078945716,-0.0013084597070057934
3.5575937553540915,2.6159705726789904,4.199998536865001,0.22364252387843475,-1.9284469980320087,-2.015814483813837,0.40194096557758924,31.409348956650316,37.90665575786083,3.3976667622932606,-6.88031565579362,1.4925731330226835,-0.00026402048583411096,0.0018999442790630853,3368.187,6506.444080297816,23213.729739689723,360,B0005,34,1.80460990458052,24,0.9720560906279803,91,0,1.80460990458052,0.9720560906279803,-0.00010657289263358294
3.5597237883937995,2.658447162110498,4.19967522099872,0.2206730496885283,-1.9231439161693824,-2.019901495893039,0.41450051233091095,31.902247475518077,38.34003238560517,3.4319633187951024,-6.866040929266324,1.5353955130362762,-0.00025851643261156016,0.001803352254142881,3368.266,6487.575195644182,23162.44694254233,360,B0005,35,1.7993770651972192,24,0.9692374130950107,90,0,1.7993770651972192,0.9692374130950107,0.010485097294645928
3.559061771422033,2.697942608427116,4.1991847248803165,0.21741170748909208,-1.9170149640438081,-2.016522387288751,0.42729035615010547,31.649024294808623,38.0745950590744,3.429628733786301,-6.842298362373904,1.577715204729203,-0.00025069559863978417,0.001752146893643922,3358.719,6448.254264440066,23015.493295282195,359,B0005,36,1.7884432335370462,24,0.9633478867036309,89,0,1.7884432335370462,0.9633478867036309,0.008452122427379338
3.557015527748059,2.6617272246516333,4.200012480335,0.2202112122344345,-1.922048805055383,-2.017112121704317,0.4161258984825695,31.48874626238971,38.07252758016199,3.4678195183884166,-6.855564977060949,1.539830639246251,-0.00025589599210743593,0.0018332643791132404,3339.5,6428.350028619868,22928.869479924684,357,B0005,37,1.7829230484252725,24,0.9603744299218226,88,0,1.7829230484252725,0.9603744299218226,0.0073962121049708784
3.5562481933590964,2.699288287625812,4.1992373656547874,0.2171153204978367,-1.9162302821549881,-2.018009988339822,0.428937662035698,31.329995610092634,37.80133585100446,3.509440248480975,-6.8329301012489685,1.5821875357171693,-0.0002477063509501621,0.001781519695535897,3331.265,6392.764983385252,22795.631910910848,356,B0005,38,1.7730337158018288,24,0.9550475246530082,87,0,1.7730337158018288,0.9550475246530082,0.007254849580204637
3.5532756526091784,2.612793240883853,4.199395781118708,0.2242097776623701,-1.9220800182578983,-2.017724236336294,0.4172895950868297,31.569551201845574,38.39873985476869,3.562748483599031,-6.8490210030596,1.5444415903484565,-0.0002597703146608064,0.001928573811738994,3321.188,6392.999096394102,22780.720181900288,355,B0005,39,1.773037755078937,24,0.9550497004162604,86,0,1.773037755078937,0.9550497004162604,0.006314429900316609
3.556266431640255,2.6637064901468075,4.199578698026071,0.22065598640894565,-1.9162417890311958,-2.016792488625222,0.42954821430451323,32.111426258867944,38.74929237918251,3.542509758652166,-6.834261900346141,1.5860383731215433,-0.000252246500046357,0.0018299902751834247,3321.844,6374.25488434466,22733.450211801362,355,B0005,40,1.7678721106662054,24,0.9522672175646097,85,0,1.7678721106662054,0.9522672175646097,0.006300990906202753
3.5563095420140822,2.6668454289754746,4.199546957512695,0.22086472080479183,-1.9158809823517762,-2.017255132631586,0.4301866281036963,32.271676011112376,38.87275464755104,3.505491291733021,-6.83265881513289,1.5884120416386824,-0.00025207492486215157,0.001827007917213394,3311.828,6354.30527068627,22661.32415891688,354,B0005,41,1.762315070409309,24,0.9492739086983167,84,0,1.762315070409309,0.9492739086983167,0.00522563262554745
3.558950851054106,2.684431051981017,4.194091469340824,0.22487715200465186,-1.9114406265753041,-2.0159457514475405,0.43944109419390154,31.842291659678658,38.503541429116005,3.534108684367306,-6.813244872982707,1.6195005151228707,-0.00025384470525965973,0.0014410009323910483,3327.391,6383.629683319294,22725.441230342003,179,B0005,42,1.7676172924938447,24,0.9521299593373236,83,0,1.7676172924938447,0.9521299593373236,0.00306115118628556
3.5534418211598053,2.645224362345869,4.200715235801255,0.22263448201480376,-1.9158166997544155,-2.021877555086194,0.4299853699579859,31.759815453754253,38.27009094548294,3.4611972406700215,-6.82627778144528,1.5877031915844213,-0.0002468333143657359,0.0019159196063905579,3312.078,6355.473835578355,22645.458989423863,354,B0005,43,1.762668359743147,24,0.949464208578551,82,0,1.762668359743147,0.949464208578551,0.002073071211736366
3.5510121537420285,2.6603527244917,4.1990980807180325,0.22130511019697496,-1.9151304155635374,-2.0169903181968984,0.4310379045239763,31.41911167391793,38.11684755251712,3.531995500520142,-6.818107926845215,1.5893978457245987,-0.000246593925670679,0.001888721257634211,3293.172,6316.209569385712,22486.133626007482,352,B0005,44,1.7517304870664143,24,0.9435725054869608,81,0,1.7517304870664143,0.9435725054869608,0.004261453602504517
3.551317608213949,2.6926849789916263,4.199398534411534,0.21900720749034402,-1.9148485784393638,-2.016185456554963,0.43231390245118795,31.331626572312267,38.04152715355532,3.538620015044167,-6.8165962572437016,1.5929984249611717,-0.0002445628476861024,0.0018321102771127668,3275.328,6280.6459113144265,22357.13807680062,350,B0005,45,1.7418496047960008,24,0.9382501520146928,80,0,1.7418496047960008,0.9382501520146928,0.005204501174040921
3.549003180550162,2.670544734728978,4.199122915612965,0.22112880899864104,-1.9144128654409127,-2.0170647431651068,0.4327839754033059,31.35934131425137,38.17980302242767,3.580882360514829,-6.810979357476689,1.5947002924653333,-0.00024529354997369614,0.0018878188727609428,3265.016,6259.902942431394,22270.203887276337,349,B0005,46,1.7360913511847138,24,0.9351484592444022,79,0,1.7360913511847138,0.9351484592444022,0.00524474384491902
3.5597648340955175,2.605158060541757,4.190409478081396,0.22690811654164278,-1.9388813849818083,-2.0168134548386294,0.3772637665356265,34.31088483888259,40.71218198711114,3.3312911329320847,-6.921148011559772,1.4104005350514335,-0.0002816021855382664,0.0018488902874056442,3328.937,6466.817253692633,23084.669233656423,356,B0005,47,1.7936240148573608,24,0.9661385230754257,78,0,1.7936240148573608,0.9661385230754257,-0.005201344472703218
3.5623454342368555,2.672012007453096,4.199933846791869,0.22196151611679193,-1.927509725704535,-2.0165540953857675,0.40406682162522617,33.43585640373787,39.88526123315293,3.3758093419223836,-6.885504706617491,1.501074995659087,-0.0002619424424490138,0.0017793467696722665,3329.266,6429.204893299509,22966.711266582002,356,B0005,48,1.7831890223273277,24,0.960517697201241,77,0,1.7831890223273277,0.960517697201241,-0.004104132516836145
3.558336657621618,2.674271233724938,4.199365021329158,0.22116302424041023,-1.9267185977839403,-2.022483480851903,0.4055885131371584,32.66698125020078,39.18287352945846,3.410710826213734,-6.873507731572832,1.5046374089367365,-0.0002578749375199081,0.0018116658659745226,3301.579,6372.2693722665645,22733.317529006756,353,B0005,49,1.7673642076278957,24,0.9519936347583843,76,0,1.7673642076278957,0.9519936347583843,-0.003126744112296276
3.5540131386228695,2.6309416727017187,4.19902365945384,0.22441709628144815,-1.9261308349663746,-2.016804145903712,0.4068434847542995,32.28423408691397,38.95156480403077,3.4772968027557734,-6.863228655128225,1.5089989156977506,-0.0002635729894628736,0.0018872062628988754,3283.563,6335.288285017454,22573.84842023899,351,B0005,50,1.7570177850353066,24,0.9464205172265513,75,0,1.7570177850353066,0.9464205172265513,-0.0030336360478611544
3.552376095886298,2.6629725743154204,4.199432142144215,0.22204569380260106,-1.9202346781375206,-2.0172800396238526,0.42017980834668417,32.00739178780946,38.607510759873634,3.5114636089072517,-6.838719893048609,1.5531333377709746,-0.00025542161137731236,0.0018510763203415754,3275.125,6298.7712635820335,22432.644943987587,350,B0005,51,1.7468706179837907,24,0.9409547290193552,74,0,1.7468706179837907,0.9409547290193552,-0.002155853359815385
3.549618661283733,2.612942119873717,4.199640922827531,0.22622259329090488,-1.9201011498853633,-2.0159193745006387,0.4206076443839264,32.06387071886056,38.920359903369054,3.565622841015737,-6.833995890028844,1.555631276823929,-0.0002575131536196987,0.001962617729841632,3265.656,6280.142376105676,22351.15568945533,349,B0005,52,1.7417172507457144,24,0.9381788592880078,73,0,1.7417172507457144,0.9381788592880078,0.010381352822329281
3.54938103086703,2.615719844266148,4.199305653118061,0.22644463175198204,-1.914427810545647,-2.020605919573001,0.4328590035817753,32.43754560319043,39.23273115358871,3.602270928388925,-6.814334497703148,1.5978131028427787,-0.0002538531197523453,0.0019552613374479474,3266.093,6261.143979995876,22284.96040239436,349,B0005,53,1.7364225056478186,24,0.9353268361401416,72,0,1.7364225056478186,0.9353268361401416,0.009353303335901808
3.5472118680418956,2.6287695472774453,4.198949734540481,0.22560488668621256,-1.9083407065035893,-2.017554048083073,0.44542459211819263,32.16809876635083,38.9649270684008,3.563053000695821,-6.78841181635659,1.639842155102489,-0.00024660495755303744,0.0019426588150645361,3257.594,6224.830875824588,22141.788135824154,348,B0005,54,1.7263217239235826,24,0.9298860334657101,71,0,1.7263217239235826,0.9298860334657101,0.008208496740862613
3.5467052098640246,2.6655106679421823,4.19834220599025,0.22260946236691775,-1.902207182631691,-2.016416703030436,0.4575237574010793,32.05752645824972,38.83927283461771,3.5803829068943873,-6.764930342701829,1.6799275196971801,-0.00024104500398364635,0.0018912330357522455,3248.593,6186.886075488637,22001.140363322746,347,B0005,55,1.7158065389330133,24,0.9242220117908767,70,0,1.7158065389330133,0.9242220117908767,0.008242249220458664
3.544629653883431,2.650495153350403,4.198995776266302,0.22441087883425337,-1.9020484449938708,-2.0170229987437884,0.45824944020161834,31.97592092807272,38.82796377704433,3.6137129639045327,-6.760329569663323,1.6822007205021294,-0.00024262414544466677,0.0019173913110348984,3238.766,6167.958849531006,21920.413340313466,346,B0005,56,1.710533351135192,24,0.9213816005181209,69,0,1.710533351135192,0.9213816005181209,0.007267453369719767
3.5436291614253204,2.643236235233877,4.19916986492694,0.2251626394650501,-1.8964907679062355,-2.016783933430818,0.4695119039783484,32.21689335291319,39.14007944734004,3.6809207416656737,-6.739600189253963,1.7212128051043754,-0.00023766096524995968,0.0019398156872925832,3240.14,6151.636268324168,21859.57490632272,346,B0005,57,1.706014499648521,24,0.9189475137389713,68,0,1.706014499648521,0.9189475137389713,0.00714055021943869
3.5444946147995258,2.656450207001938,4.199246833083063,0.22502880033657194,-1.895971437908019,-2.0199829306240717,0.4700220134159711,32.55632993697177,39.349611598028886,3.5876341260521625,-6.738999630072918,1.7233032930703849,-0.0002383114625422763,0.0019247745065467307,3230.109,6131.126304953802,21790.46616818855,345,B0005,58,1.7003110272642588,24,0.91587532896664,67,0,1.7003110272642588,0.91587532896664,0.0072222956767119765
3.5409201846556857,2.626177688152069,4.19925518864016,0.22759267954042176,-1.8899648799839277,-2.016448312230377,0.4809252461296192,32.40048085325998,39.29444535878087,3.6261445424786727,-6.7119130045637245,1.7606631912768131,-0.00023672099192036876,0.0019826454053478793,3229.7810000000027,6110.555008262607,21699.022644559,345,B0005,59,1.6945798601797897,24,0.9127882263985314,66,0,1.6945798601797897,0.9127882263985314,0.00634837274875859
3.541195668799061,2.6582230344240045,4.199610827671791,0.22539016824159222,-1.8893703824420507,-2.026465491633473,0.4822531223123998,32.29371860868794,39.10487658009542,3.637499367495382,-6.708941773385349,1.7640504744366015,-0.0002345961815725833,0.0019445689612638192,3212.469,6075.560479343108,21571.872235347662,343,B0005,60,1.6849029086609286,24,0.9075757205607076,65,0,1.6849029086609286,0.9075757205607076,0.006180726054416929
3.540671044783382,2.695100237338448,4.1994453812630566,0.22200337643732754,-1.8776883243431417,-2.017330650607364,0.5029620620589579,32.136071448067796,39.0462609369598,3.654819125074113,-6.665515271140305,1.833992102237459,-0.00022611737251068028,0.0018744293478362647,3213.219,6038.219224674558,21432.412476655387,343,B0005,61,1.6744741591159715,24,0.9019582574806932,64,0,1.6744741591159715,0.9019582574806932,0.007211838403844073
3.5376048790268775,2.639091813583503,4.198991968341307,0.22747021165023182,-1.8831065986697755,-2.02257876070347,0.49360990385500675,32.382685497234974,39.398032192832,3.738665594798859,-6.680628965551582,1.8027783041421181,-0.00023340359795566903,0.0019766069986624103,3203.578,6038.523286012447,21420.427519783683,342,B0005,62,1.6745692479879102,24,0.9020094772578231,63,0,1.6745692479879102,0.9020094772578231,0.006289050332122148
3.538422485261741,2.6857210282450983,4.197785116892181,0.22445639503179143,-1.876359921441716,-2.0158674131052456,0.5045046007331752,32.30899951427638,39.10678394120843,3.5736016881249952,-6.656387854939487,1.8393360645281156,-0.00022576635996907237,0.0019020874818782235,3195.125,5999.46060706945,21280.820139454758,341,B0005,63,1.663716375981405,24,0.8961635599169331,62,0,1.663716375981405,0.8961635599169331,0.007318930256570733
3.53928626988912,2.69017866510873,4.201331130571617,0.22372176914294506,-1.8709550260104437,-2.016878594815316,0.5143997774045596,32.56636929496717,39.44448954135193,3.6987146279019267,-6.639606009791156,1.8736177325650305,-0.0002267831055320072,0.0018931154313468535,3195.312999999994,5982.513869303917,21228.681310206695,341,B0005,64,1.659013868748246,24,0.8936305466681351,61,0,1.659013868748246,0.8936305466681351,0.007113198286308719
3.533690170241391,2.639895313359579,4.199339974904826,0.22841550184844867,-1.8705599868289542,-2.019019155129933,0.5149956757914231,32.46542951751835,39.509602016775695,3.763161934375441,-6.628629164732752,1.8751395717793569,-0.00022801307411614202,0.0019890350361775736,3186.297,5964.001670894158,21132.347740740137,340,B0005,65,1.6538540573335014,24,0.8908512057704356,60,0,1.6538540573335014,0.8908512057704356,0.006209770265485437
